[    11     23     23 290931],5
[    11     23     23 294923],2
[    11     23     23 298529],6
[    11     23     23 302520],7
[    11     23     23 307508],4
[    11     23     23 311271],4
[    11     23     23 315038],7
[    11     23     23 319060],5
[    11     23     23 323048],4
[    11     23     23 327038],5
[    11     23     23 332025],5
[    11     23     23 335986],3
[    11     23     23 339473],3
[    11     23     23 344098],5
[    11     23     23 348090],70
[    11     23     23 352079],63
[    11     23     23 356069],63
[    11     23     23 360058],64
[    11     23     23 364047],69
[    11     23     23 368277],63
[    11     23     23 372298],65
[    11     23     23 376904],69
[    11     23     23 380712],65
[    11     23     23 384695],70
[    11     23     23 388681],65
[    11     23     23 392669],72
[    11     23     23 396720],69
[    11     23     23 401709],65
[    11     23     23 405698],69
[    11     23     23 413322],63
[    11     23     23 544422],3
[    11     23     23 548402],8
[    11     23     23 552392],3
[    11     23     23 557146],5
[    11     23     23 561170],8
[    11     23     23 565149],6
[    11     23     23 568901],8
[    11     23     23 572922],6
[    11     23     23 577671],5
[    11     23     23 581409],5
[    11     23     23 585431],6
[    11     23     23 589389],7
[    11     23     23 593379],8
[    11     23     23 597405],9
[    11     23     23 602355],3
[    11     23     23 605855],64
[    11     23     23 609776],64
[    11     23     23 613796],65
[    11     23     23 618381],66
[    11     23     23 622399],63
[    11     23     23 626388],66
[    11     23     23 630374],68
[    11     23     23 635067],68
[    11     23     23 638979],64
[    11     23     23 642996],64
[    11     23     23 646626],65
[    11     23     23 651324],67
[    11     23     23 655349],65
[    11     23     23 659328],62
[    11     23     23 663292],65
[    11     23     23 671300],65
[    11     23     23 803068],5
[    11     23     23 807058],4
[    11     23     23 811058],5
[    11     23     23 815209],1
[    11     23     23 819152],5
[    11     23     23 823147],3
[    11     23     23 827130],3
[    11     23     23 831774],3
[    11     23     23 835368],3
[    11     23     23 839389],4
[    11     23     23 843381],4
[    11     23     23 847339],8
[    11     23     23 851357],9
[    11     23     23 856013],4
[    11     23     23 859914],6
[    11     23     23 863903],6
[    11     23     23 867922],70
[    11     23     23 871882],66
[    11     23     23 875908],68
[    11     23     23 880858],63
[    11     23     23 884403],68
[    11     23     23 888361],63
[    11     23     23 892378],63
[    11     23     23 897336],71
[    11     23     23 901326],65
[    11     23     23 905315],68
[    11     23     23 909413],65
[    11     23     23 913488],71
[    11     23     23 917513],65
[    11     23     23 921897],63
[    11     23     23 925858],62
[    11     23     23 933443],64
[   11    23    24 60433],3
[   11    23    24 64393],8
[   11    23    24 68382],8
[   11    23    24 72706],6
[   11    23    24 76697],5
[   11    23    24 81559],6
[   11    23    24 85705],8
[   11    23    24 89695],7
[   11    23    24 93438],8
[   11    23    24 97196],8
[    11     23     24 101217],5
[    11     23     24 106051],5
[    11     23     24 109826],5
[    11     23     24 113821],6
[    11     23     24 117772],5
[    11     23     24 122414],6
[    11     23     24 126404],64
[    11     23     24 130422],63
[    11     23     24 134154],65
[    11     23     24 138940],66
[    11     23     24 142930],69
[    11     23     24 146595],66
[    11     23     24 150582],64
[    11     23     24 155135],68
[    11     23     24 159127],63
[    11     23     24 163147],66
[    11     23     24 167109],66
[    11     23     24 171126],66
[    11     23     24 174974],68
[    11     23     24 179603],62
[    11     23     24 183592],71
[    11     23     24 191620],64
[    11     23     24 322388],3
[    11     23     24 327087],3
[    11     23     24 331075],8
[    11     23     24 335065],5
[    11     23     24 339025],5
[    11     23     24 343015],6
[    11     23     24 351776],5
[    11     23     24 355442],3
[    11     23     24 359894],6
[    11     23     24 363916],3
[    11     23     24 367906],6
[    11     23     24 372024],6
[    11     23     24 376048],6
[    11     23     24 379704],7
[    11     23     24 384596],9
[    11     23     24 388599],65
[    11     23     24 392217],63
[    11     23     24 396099],68
[    11     23     24 401085],65
[    11     23     24 405074],64
[    11     23     24 409033],64
[    11     23     24 413160],64
[    11     23     24 417183],69
[    11     23     24 421587],63
[    11     23     24 425373],64
[    11     23     24 429393],65
[    11     23     24 433383],65
[    11     23     24 437735],68
[    11     23     24 441756],64
[    11     23     24 449649],63
[    11     23     24 581306],6
[    11     23     24 585295],6
[    11     23     24 589284],2
[    11     23     24 593274],3
[    11     23     24 597293],5
[    11     23     24 601725],8
[    11     23     24 605395],5
[    11     23     24 609432],2
[    11     23     24 613416],3
[    11     23     24 618074],7
[    11     23     24 622064],3
[    11     23     24 626064],5
[    11     23     24 630407],6
[    11     23     24 634403],8
[    11     23     24 638168],6
[    11     23     24 642161],3
[    11     23     24 646146],66
[    11     23     24 650136],65
[    11     23     24 654726],64
[    11     23     24 658665],63
[    11     23     24 662685],70
[    11     23     24 666461],68
[    11     23     24 671418],63
[    11     23     24 675408],64
[    11     23     24 679397],69
[    11     23     24 682926],70
[    11     23     24 687624],64
[    11     23     24 691654],63
[    11     23     24 695626],69
[    11     23     24 699543],63
[    11     23     24 703565],66
[    11     23     24 711365],65
[    11     23     24 839186],6
[    11     23     24 843175],3
[    11     23     24 847171],5
[    11     23     24 855659],4
[    11     23     24 859651],6
[    11     23     24 863662],3
[    11     23     24 867856],6
[    11     23     24 871848],4
[    11     23     24 875834],2
[    11     23     24 879471],7
[    11     23     24 884182],6
[    11     23     24 888203],3
[    11     23     24 892177],3
[    11     23     24 896133],7
[    11     23     24 900151],5
[    11     23     24 904142],64
[    11     23     24 908435],67
[    11     23     24 912433],63
[    11     23     24 916946],64
[    11     23     24 920936],64
[    11     23     24 924962],63
[    11     23     24 928914],61
[    11     23     24 932995],63
[    11     23     24 936984],63
[    11     23     24 941510],61
[    11     23     24 945469],68
[    11     23     24 949458],66
[    11     23     24 953440],62
[    11     23     24 958061],63
[    11     23     24 962050],66
[    11     23     24 970340],65
[    11     23     25 101123],8
[    11     23     25 105144],1
[    11     23     25 109127],2
[    11     23     25 113489],5
[    11     23     25 117510],5
[    11     23     25 121241],3
[    11     23     25 125807],5
[    11     23     25 133397],5
[    11     23     25 137476],6
[    11     23     25 141496],5
[    11     23     25 146307],2
[    11     23     25 150209],5
[    11     23     25 154192],3
[    11     23     25 158182],3
[    11     23     25 162171],5
[    11     23     25 166160],66
[    11     23     25 171117],62
[    11     23     25 174800],63
[    11     23     25 178771],66
[    11     23     25 182795],64
[    11     23     25 186600],64
[    11     23     25 191302],64
[    11     23     25 195295],66
[    11     23     25 199279],66
[    11     23     25 203271],63
[    11     23     25 207229],63
[    11     23     25 211219],64
[    11     23     25 215527],65
[    11     23     25 219403],62
[    11     23     25 228221],64
[    11     23     25 359291],4
[    11     23     25 363220],4
[    11     23     25 367247],3
[    11     23     25 371200],3
[    11     23     25 375159],3
[    11     23     25 379177],3
[    11     23     25 383167],3
[    11     23     25 388158],4
[    11     23     25 392144],4
[    11     23     25 395711],8
[    11     23     25 400424],8
[    11     23     25 404413],3
[    11     23     25 408425],2
[    11     23     25 412420],3
[    11     23     25 416409],4
[    11     23     25 420403],3
[    11     23     25 424389],65
[    11     23     25 428964],66
[    11     23     25 432947],63
[    11     23     25 437178],64
[    11     23     25 441234],69
[    11     23     25 445260],70
[    11     23     25 449213],68
[    11     23     25 452762],64
[    11     23     25 457751],62
[    11     23     25 461127],63
[    11     23     25 465955],66
[    11     23     25 469945],69
[    11     23     25 473934],66
[    11     23     25 477618],64
[    11     23     25 481610],66
[    11     23     25 490589],64
[    11     23     25 621236],6
[    11     23     25 625226],3
[    11     23     25 629185],6
[    11     23     25 633175],7
[    11     23     25 637164],8
[    11     23     25 642180],2
[    11     23     25 646169],8
[    11     23     25 650083],7
[    11     23     25 654074],3
[    11     23     25 658092],4
[    11     23     25 662082],8
[    11     23     25 666071],3
[    11     23     25 670329],3
[    11     23     25 674318],3
[    11     23     25 678440],4
[    11     23     25 682620],67
[    11     23     25 686611],64
[    11     23     25 690590],63
[    11     23     25 694523],64
[    11     23     25 699272],65
[    11     23     25 703297],64
[    11     23     25 707046],62
[    11     23     25 711035],70
[    11     23     25 715025],62
[    11     23     25 719044],63
[    11     23     25 723168],64
[    11     23     25 727192],67
[    11     23     25 732146],65
[    11     23     25 736194],68
[    11     23     25 740200],62
[    11     23     25 748162],68
[    11     23     25 879084],3
[    11     23     25 883335],6
[    11     23     25 887295],2
[    11     23     25 891322],8
[    11     23     25 895303],3
[    11     23     25 899264],5
[    11     23     25 903986],3
[    11     23     25 907977],4
[    11     23     25 911966],8
[    11     23     25 915955],5
[    11     23     25 920245],4
[    11     23     25 924085],2
[    11     23     25 928112],4
[    11     23     25 932667],2
[    11     23     25 936413],8
[    11     23     25 940404],2
[    11     23     25 944999],70
[    11     23     25 948834],63
[    11     23     25 952824],63
[    11     23     25 956949],66
[    11     23     25 960939],64
[    11     23     25 964965],67
[    11     23     25 968917],62
[    11     23     25 973376],64
[    11     23     25 977368],65
[    11     23     25 981831],68
[    11     23     25 985812],63
[    11     23     25 989801],62
[    11     23     25 994319],64
[    11     23     25 998309],63
[  11   23   26 5895],67
[    11     23     26 136810],3
[    11     23     26 141801],4
[    11     23     26 145406],4
[    11     23     26 153438],5
[    11     23     26 157426],5
[    11     23     26 162008],3
[    11     23     26 166000],4
[    11     23     26 170050],4
[    11     23     26 173911],4
[    11     23     26 177932],6
[    11     23     26 182601],4
[    11     23     26 186590],4
[    11     23     26 190580],3
[    11     23     26 194196],5
[    11     23     26 199030],5
[    11     23     26 202998],63
[    11     23     26 206828],63
[    11     23     26 210708],63
[    11     23     26 214698],65
[    11     23     26 218687],63
[    11     23     26 223674],62
[    11     23     26 227287],66
[    11     23     26 231307],64
[    11     23     26 235882],64
[    11     23     26 239876],67
[    11     23     26 243859],68
[    11     23     26 247813],65
[    11     23     26 251834],64
[    11     23     26 255824],63
[    11     23     26 259811],65
[    11     23     26 267984],66
[    11     23     26 403812],1
[    11     23     26 407801],8
[    11     23     26 416234],2
[    11     23     26 420227],4
[    11     23     26 424228],4
[    11     23     26 428202],5
[    11     23     26 432191],7
[    11     23     26 436053],1
[    11     23     26 440037],2
[    11     23     26 444676],4
[    11     23     26 448696],7
[    11     23     26 452656],3
[    11     23     26 456646],2
[    11     23     26 460665],79
[    11     23     26 464881],81
[    11     23     26 469010],82
[    11     23     26 473033],77
[    11     23     26 477438],83
[    11     23     26 481398],79
[    11     23     26 485421],77
[    11     23     26 489905],77
[    11     23     26 493750],76
[    11     23     26 497770],75
[    11     23     26 501297],73
[    11     23     26 506285],73
[    11     23     26 510273],73
[    11     23     26 513917],72
[    11     23     26 517943],69
[    11     23     26 526383],68
[    11     23     26 657299],6
[    11     23     26 661289],8
[    11     23     26 665843],8
[    11     23     26 669831],8
[    11     23     26 673828],7
[    11     23     26 678279],6
[    11     23     26 682269],8
[    11     23     26 686282],5
[    11     23     26 689753],8
[    11     23     26 694650],7
[    11     23     26 698636],7
[    11     23     26 702628],9
[    11     23     26 706345],6
[    11     23     26 710327],8
[    11     23     26 714317],8
[    11     23     26 718306],7
[    11     23     26 722934],66
[    11     23     26 726955],66
[    11     23     26 731528],66
[    11     23     26 735369],71
[    11     23     26 739391],69
[    11     23     26 742955],70
[    11     23     26 747677],67
[    11     23     26 751697],69
[    11     23     26 755604],72
[    11     23     26 759278],66
[    11     23     26 764295],68
[    11     23     26 768305],69
[    11     23     26 772293],70
[    11     23     26 776313],66
[    11     23     26 780301],67
[    11     23     26 788489],72
[    11     23     26 915602],7
[    11     23     26 919592],9
[    11     23     26 923581],7
[    11     23     26 932089],7
[    11     23     26 935539],8
[    11     23     26 940408],7
[    11     23     26 944396],7
[    11     23     26 948204],1
[    11     23     26 952193],3
[    11     23     26 960399],9
[    11     23     26 968922],3
[    11     23     26 972942],2
[    11     23     26 977242],3
[    11     23     26 981233],72
[    11     23     26 985252],70
[    11     23     26 988649],71
[    11     23     26 993610],72
[    11     23     26 997599],72
[  11   23   27 1409],74
[  11   23   27 5212],74
[  11   23   27 9204],75
[   11    23    27 13222],78
[   11    23    27 18179],75
[   11    23    27 22170],75
[   11    23    27 26007],75
[   11    23    27 30301],80
[   11    23    27 34322],78
[   11    23    27 38172],79
[   11    23    27 46181],80
[    11     23     27 177163],4
[    11     23     27 181499],5
[    11     23     27 186149],3
[    11     23     27 190139],4
[    11     23     27 194161],5
[    11     23     27 202131],7
[    11     23     27 206052],4
[    11     23     27 209995],5
[    11     23     27 214623],6
[    11     23     27 218615],6
[    11     23     27 222379],6
[    11     23     27 226400],3
[    11     23     27 230358],6
[    11     23     27 239233],84
[    11     23     27 243256],83
[    11     23     27 247414],87
[    11     23     27 251501],83
[    11     23     27 255493],83
[    11     23     27 259673],84
[    11     23     27 263428],85
[    11     23     27 267452],83
[    11     23     27 271355],84
[    11     23     27 276097],82
[    11     23     27 279950],85
[    11     23     27 283932],86
[    11     23     27 288359],84
[    11     23     27 292349],83
[    11     23     27 296466],83
[    11     23     27 304782],83
[    11     23     27 435368],3
[    11     23     27 439360],5
[    11     23     27 443378],6
[    11     23     27 448335],7
[    11     23     27 452324],6
[    11     23     27 456315],8
[    11     23     27 460303],4
[    11     23     27 464323],7
[    11     23     27 468435],8
[    11     23     27 472592],6
[    11     23     27 476582],5
[    11     23     27 480484],8
[    11     23     27 485118],5
[    11     23     27 489108],6
[    11     23     27 493097],5
[    11     23     27 496922],9
[    11     23     27 500883],87
[    11     23     27 504902],90
[    11     23     27 508890],90
[    11     23     27 513608],85
[    11     23     27 517597],87
[    11     23     27 521566],86
[    11     23     27 525916],85
[    11     23     27 529938],87
[    11     23     27 533921],87
[    11     23     27 538379],89
[    11     23     27 542369],83
[    11     23     27 546575],87
[    11     23     27 549910],86
[    11     23     27 553902],87
[    11     23     27 558888],86
[    11     23     27 566419],88
[    11     23     27 693953],5
[    11     23     27 701967],8
[    11     23     27 705950],6
[    11     23     27 709911],5
[    11     23     27 713900],6
[    11     23     27 718415],6
[    11     23     27 722463],5
[    11     23     27 726489],6
[    11     23     27 730414],8
[    11     23     27 734399],6
[    11     23     27 742348],6
[    11     23     27 746411],7
[    11     23     27 751429],9
[    11     23     27 754850],5
[    11     23     27 759246],84
[    11     23     27 763234],87
[    11     23     27 767119],86
[    11     23     27 771009],84
[    11     23     27 775996],83
[    11     23     27 779985],85
[    11     23     27 784139],84
[    11     23     27 788128],87
[    11     23     27 792133],85
[    11     23     27 796384],88
[    11     23     27 800377],85
[    11     23     27 804364],83
[    11     23     27 808378],81
[    11     23     27 812373],88
[    11     23     27 816411],86
[    11     23     27 824522],85
[    11     23     27 955368],3
[    11     23     27 960333],3
[    11     23     27 964314],4
[    11     23     27 968304],5
[    11     23     27 972322],3
[    11     23     27 976308],7
[    11     23     27 980277],4
[    11     23     27 984292],4
[    11     23     27 988331],4
[    11     23     27 992320],4
[    11     23     27 996310],7
[ 11  23  28 773],5
[  11   23   28 4765],4
[  11   23   28 8722],3
[   11    23    28 13255],4
[   11    23    28 17245],85
[   11    23    28 21146],84
[   11    23    28 25674],84
[   11    23    28 29690],84
[   11    23    28 33379],87
[   11    23    28 37368],84
[   11    23    28 41395],83
[   11    23    28 46122],84
[   11    23    28 50082],83
[   11    23    28 54108],84
[   11    23    28 58220],83
[   11    23    28 62210],87
[   11    23    28 66237],86
[   11    23    28 70188],85
[   11    23    28 74782],83
[   11    23    28 83011],85
[    11     23     28 214130],4
[    11     23     28 218174],6
[    11     23     28 222196],3
[    11     23     28 225806],9
[    11     23     28 230393],8
[    11     23     28 234443],4
[    11     23     28 238109],1
[    11     23     28 242096],3
[    11     23     28 246088],4
[    11     23     28 250596],6
[    11     23     28 254614],3
[    11     23     28 258574],2
[    11     23     28 263107],5
[    11     23     28 267097],5
[    11     23     28 271074],6
[    11     23     28 275569],2
[    11     23     28 279589],85
[    11     23     28 283375],84
[    11     23     28 287364],86
[    11     23     28 291353],81
[    11     23     28 295350],82
[    11     23     28 300198],86
[    11     23     28 304011],84
[    11     23     28 308031],83
[    11     23     28 311844],81
[    11     23     28 315802],85
[    11     23     28 319823],85
[    11     23     28 324132],83
[    11     23     28 328758],84
[    11     23     28 332790],87
[    11     23     28 336779],90
[    11     23     28 345112],84
[    11     23     28 471593],1
[    11     23     28 475614],9
[    11     23     28 479940],1
[    11     23     28 483701],2
[    11     23     28 488690],1
[    11     23     28 492679],9
[    11     23     28 496409],6
[    11     23     28 500432],4
[    11     23     28 504419],5
[    11     23     28 508215],2
[    11     23     28 517058],3
[    11     23     28 520809],8
[    11     23     28 528700],1
[    11     23     28 533440],1
[    11     23     28 537424],79
[    11     23     28 541411],79
[    11     23     28 545400],81
[    11     23     28 550096],80
[    11     23     28 553964],82
[    11     23     28 557988],79
[    11     23     28 561800],81
[    11     23     28 565814],81
[    11     23     28 569778],80
[    11     23     28 574208],80
[    11     23     28 578168],80
[    11     23     28 582186],81
[    11     23     28 586577],81
[    11     23     28 590808],80
[    11     23     28 594379],80
[    11     23     28 603137],81
[    11     23     28 734221],4
[    11     23     28 738241],1
[    11     23     28 746227],1
[    11     23     28 750525],2
[    11     23     28 754517],3
[    11     23     28 758442],2
[    11     23     28 763000],1
[    11     23     28 771009],9
[    11     23     28 774446],9
[    11     23     28 779466],1
[    11     23     28 783407],1
[    11     23     28 786985],4
[    11     23     28 791007],3
[    11     23     28 794933],84
[    11     23     28 799638],84
[    11     23     28 803627],82
[    11     23     28 807375],80
[    11     23     28 811336],80
[    11     23     28 816352],84
[    11     23     28 819819],80
[    11     23     28 823623],82
[    11     23     28 828611],83
[    11     23     28 832493],82
[    11     23     28 836333],81
[    11     23     28 840323],85
[    11     23     28 844312],80
[    11     23     28 848302],81
[    11     23     28 852774],80
[    11     23     28 860736],84
[    11     23     28 996339],9
[ 11  23  29 358],5
[  11   23   29 4352],1
[  11   23   29 8336],5
[   11    23    29 12419],1
[   11    23    29 16334],2
[   11    23    29 20323],1
[   11    23    29 24313],7
[   11    23    29 28523],8
[   11    23    29 37500],9
[   11    23    29 41126],6
[   11    23    29 45175],1
[   11    23    29 49166],9
[   11    23    29 57594],78
[   11    23    29 61618],77
[   11    23    29 65533],78
[   11    23    29 69408],79
[   11    23    29 73428],79
[   11    23    29 78330],79
[   11    23    29 82294],79
[   11    23    29 86311],78
[   11    23    29 90293],79
[   11    23    29 94009],80
[   11    23    29 98036],81
[    11     23     29 102985],81
[    11     23     29 106187],86
[    11     23     29 111145],84
[    11     23     29 115134],79
[    11     23     29 123301],83
[    11     23     29 250120],1
[    11     23     29 254337],9
[    11     23     29 258206],1
[    11     23     29 262227],1
[    11     23     29 266149],9
[    11     23     29 270156],8
[    11     23     29 274177],9
[    11     23     29 279133],8
[    11     23     29 283123],1
[    11     23     29 287132],2
[    11     23     29 291033],8
[    11     23     29 294904],5
[    11     23     29 298893],2
[    11     23     29 302882],1
[    11     23     29 307839],7
[    11     23     29 311829],7
[    11     23     29 315820],76
[    11     23     29 319802],80
[    11     23     29 323931],77
[    11     23     29 327956],77
[    11     23     29 331945],78
[    11     23     29 335906],75
[    11     23     29 339922],78
[    11     23     29 343909],81
[    11     23     29 348872],77
[    11     23     29 352886],76
[    11     23     29 356850],77
[    11     23     29 360560],77
[    11     23     29 364549],79
[    11     23     29 368513],75
[    11     23     29 372880],76
[    11     23     29 380888],78
[    11     23     29 511710],8
[    11     23     29 520534],8
[    11     23     29 524378],7
[    11     23     29 528363],9
[    11     23     29 532353],9
[    11     23     29 536337],9
[    11     23     29 540331],8
[    11     23     29 545288],6
[    11     23     29 549278],8
[    11     23     29 553525],8
[    11     23     29 557515],8
[    11     23     29 561571],9
[    11     23     29 565456],7
[    11     23     29 569446],6
[    11     23     29 577308],79
[    11     23     29 582288],79
[    11     23     29 586252],82
[    11     23     29 589760],78
[    11     23     29 594306],76
[    11     23     29 598061],82
[    11     23     29 602050],78
[    11     23     29 606045],80
[    11     23     29 610480],77
[    11     23     29 614469],80
[    11     23     29 618462],84
[    11     23     29 623008],77
[    11     23     29 627027],80
[    11     23     29 631022],80
[    11     23     29 639353],78
[    11     23     29 770434],7
[    11     23     29 778462],5
[    11     23     29 782451],7
[    11     23     29 786440],5
[    11     23     29 790170],7
[    11     23     29 795128],4
[    11     23     29 799117],5
[    11     23     29 803132],5
[    11     23     29 807264],3
[    11     23     29 811285],6
[    11     23     29 815360],4
[    11     23     29 819707],4
[    11     23     29 823698],3
[    11     23     29 827717],4
[    11     23     29 831677],5
[    11     23     29 835696],63
[    11     23     29 839461],64
[    11     23     29 844230],61
[    11     23     29 848218],65
[    11     23     29 852158],63
[    11     23     29 855967],63
[    11     23     29 859959],63
